replication,SCRAM
1,V016200009S30090802720011
1,V014100009S11090682480011
1,V010200009S30090052140013
1,V012100009S30090738640011
1,V016200009S90090967160012
1,V015300009S11090848980011
1,V014500009S51090851690012
1,V016100009S90090784460012
1,V011040861M18060839190013
1,V018640907M31510682300011
1,V012710007S59170748900011
1,V011740004S30440091110013
1,V017600009S50090596350011
1,V012300009S10090315020012
1,V017200009S30090965440011
1,V018700009S11090633880011
1,V017600009S51090563790013
1,V010600009S30090054920012
1,V017900009S30090782840012
1,V018300009S10090703810011
1,V012700009S30090747840013
1,V011200009S30090575830011
1,V012920001S11211375950012
1,V016300009S30090167140011
1,V010100009S90090182080111
1,V011200009S10090332210012
1,V010100009S10090429310111
1,V016200009S30090722720012
1,V014200009S30090466030011
1,V010130625M52340480530112
1,V013900009S50090365150012
1,V013200009S30090559640012
1,V013300009S30090308820013
1,V011800009S30090118630011
1,V019900009S51090435790011
1,V012000009S50090293150012
1,V012000009S90090346870011
1,V011300009S70090117750013
1,V014900009S70090701750012
1,V011200009S90090093070011
1,V017200009S30090624630013
1,V015300009S90090078950012
1,V019100009S10090176510012
1,V011410829M99260945910011
1,V019600009S90090490260013
1,V012400009S10090123220011
1,V019530625M18360816630013
1,V016200009S30090459920012
1,V017700009S90090855570013
1,V012800009S10090158700013
1,V016600009S90090496270011
1,V010700009S90090474960013
1,V017100009S30090601930011
1,V016600009S10090473610013
1,V013200009S50090184150011
1,V019930987M30100577020013
1,V015730987M30100920540012
1,V010210000S50100397920013
1,V018410000S50100405820011
1,V010230987M30100114150013
1,V016030987M30100885440012
1,V019630987M30100983530011
1,V010340861M14060969060013
1,V017130987M30100620400013
1,V010130987M30100805420011
1,V015610000S10100719310013
1,V014530987M30100391610012
1,V010910000S50100339230012
1,V016930987M30100935740011
1,V018810000S10100737210012
1,V012410000S50100052130012
1,V017110000S10100758900012
1,V017630987M30100531910011
1,V015930987M30100617610013
1,V015610000S50100917930012
1,V017210000S50100878520013
1,V019800009S10090972020012
1,V013930987M30100685540011
1,V018310000S50100131230011
1,V017530987M30100010910012
1,V015530987M30100821910013
1,V014410000S50100096220011
1,V011030987M30100235000011
1,V013530987M30100511030011
1,V013430987M30100933600013
1,V012530987M30100043040012
1,V010930987M30100099030013
1,V014010000S50100083530011
1,V018630987M30100107220013
1,V013730987M30100570900013
1,V017230987M30100718050013
1,V013030987M30100980840012
1,V013430987M30100833610013
1,V011030987M30100680520013
1,V017210000S10100887610013
1,V010530987M30100416350011
1,V010710000S50100480520011
1,V011210000S10100714800012
1,V010630987M30100043230013
1,V011830987M30100721730012
1,V019130987M30100481240011
1,V015940907M13240599110011
1,V015330987M30100210250011
1,V017410000S10100344010013
1,V011330987M30100346440013
1,V012310000S50100787520012
1,V017930987M30100693030013
1,V010430987M30100851320011
1,V011030081M73060545330012
1,V019110000S50100314220013
1,V011210009S96191042780013
1,V018130987M30100140430013
1,V016430987M30100800020011
1,V017830987M30100384420013
1,V017530987M30100647840012
1,V014230987M30100014340013
1,V014530987M30100937010012
1,V016230987M30100436710013
1,V017110000S50100420220011
1,V018130987M30100395030012
1,V010910000S10100213510013
1,V010330987M30100196320013
1,V019830987M30100557220013
1,V013310000S50100869420012
1,V010130987M30100886520012
1,V012410000S50100644520013
1,V010810000S50100782930012
1,V015330987M30100582230012
1,V011830987M30100649820012
1,V013010000S50100092530011
1,V018910000S10100465410012
1,V014310000S50100077140011
1,V011210000S50100658720011
1,V019410000S50100223120011
1,V012630987M30100489520011
1,V011030987M30100012800012
1,V017110000S10100711100011
1,V018710000S50100673230013
1,V011430987M30100283150011
1,V017330987M30100500430013
1,V010830987M30100598620013
1,V017310000S10100215300012
1,V018030987M30100268930011
1,V010510000S50100845220013
1,V013530987M30100885610011
1,V012530987M30100615630013
1,V010810000S50100601130012
1,V010310000S50100561630013
1,V012610000S10100110010013
1,V015010000S10100095610013
1,V010630987M30100008930012
1,V015130987M30100300530012
1,V010310000S10100144300013
1,V019130987M30100753150013
1,V015030987M30100226000011
1,V010110000S50100123420113
1,V013030987M30100371550013
1,V011730987M30100948440012
1,V010230987M30100449110011
1,V012810000S50100363430011
1,V011330987M30100567010011
1,V018530987M30100579340011
1,V016130987M30100314120012
1,V018630987M30100056710011
1,V014430987M30100796250012
1,V015430987M30100891830012
1,V012430987M30100488620011
1,V018330987M30100196940012
1,V015610000S50100926030012
1,V018310000S10100885700011
1,V010630987M30100851430013
1,V014810000S50100301520012
1,V011710000S50100027910011
1,V012130987M30100840350012
1,V013610000S50100716230011
1,V019230987M30100158500011
1,V014430987M30100451000011
1,V019930987M30100821630012
1,V018010000S50100322320013
1,V017010000S50100159420013
1,V010140907M10110589250012
1,V012640907M10110682410013
1,V018640907M10110224300012
1,V010340907M10110674300012
1,V013640907M10110960060013
1,V014940907M10110337520012
1,V014740907M10110297100011
1,V017640907M10110635050011
1,V017340907M10110488620011
1,V014240907M10110185500011
1,V010740907M10110132130011
1,V014440907M10110588810013
1,V015940907M10110169850012
1,V010240907M10110893370013
1,V019540907M10110310250012
1,V013340907M10110901820012
1,V017040907M10110841420011
1,V019140907M10110054120013
1,V018840907M10110018750013
1,V014540907M10110785530011
1,V018540907M10110410150012
1,V013640907M10110357860012
1,V019140005S97450829280012
1,V019340907M10110328420011
1,V010440907M10110676630011
1,V014720002S30221935380011
1,V011840907M10110125300012
1,V016540907M10110294330013
1,V016140907M10110104050011
1,V013440907M10110872130013
1,V011340907M10110778060011
1,V011540907M10110249040011
1,V017240907M10110793640012
1,V018440907M10110938000012
1,V015140907M10110806500011
1,V010540907M10110870850011
1,V018440907M10110114150013
1,V011440907M10110061500013
1,V019640907M10110238420011
1,V011240907M10110654510013
1,V014940907M10110087600013
1,V017340907M10110327260012
1,V016140907M10110145920013
1,V016840907M10110347240012
1,V018240907M10110242310013
1,V012640907M10110631630011
1,V015000002S02020638210012
1,V012550004S30540664500013
1,V010940907M10110765370011
1,V010940907M10110013520012
1,V018940907M10110065170011
1,V017140907M10110425450012
1,V012340907M10110821620011
1,V016840907M10110976250012
1,V015240907M10110221160013
1,V019640907M10110888330013
1,V019140907M10110848710011
1,V016240907M10110731350011
1,V017840907M10110514810011
1,V019240907M10110177940011
1,V016940907M10110367220012
1,V019340907M10110146620011
1,V011440907M10110851520013
1,V015240907M10110615900013
1,V015140907M10110711030013
1,V014640907M10110427520012
1,V011140907M10110873640011
1,V016630008S71380117910011
1,V011040907M10110221860011
1,V011440907M10110001630011
1,V015940907M10110488720012
1,V013540907M10110869070013
1,V019040907M10110420760011
1,V013630625M72340815240012
1,V018040907M10110649730012
1,V010910005S30150625710013
1,V010940907M10110744510013
1,V017240907M10110086330012
1,V013240907M10110305650011
1,V016740907M10110827740011
1,V017040907M10110539560011
1,V019340907M10110342030013
1,V016510009S72191640450011
1,V017440907M10110668550013
1,V012840907M10110368660012
1,V010440907M10110140320011
1,V019640907M10110487200013
1,V019940907M10110363360013
1,V019240907M10110212700013
1,V010940907M10110113510012
1,V014040907M10110678520011
1,V012240907M10110123760011
1,V012640907M10110310710013
1,V016740907M10110755930012
1,V012340907M10110750070011
1,V016840907M10110290630012
1,V019640907M10110786440012
1,V018040907M10110820900011
1,V011040907M10110525620012
1,V018440907M10110617330012
1,V012240907M10110319420011
1,V013540907M10110409610012
1,V017040907M10110879320012
1,V013140907M10110974550013
1,V013840907M10110219620012
1,V010040907M10110546060113
1,V014040907M10110151300011
1,V016140907M10110321400011
1,V011300005S34051908490013
1,V014640907M10110709310012
1,V017740907M10110761700013
1,V019740907M10110640630011
1,V010640907M10110657560012
1,V010540907M10110929360012
1,V017440907M10110182620011
1,V014800002S01021519150013
1,V013810062M12131773750012
1,V013730081M73060131050011
1,V017230103M11120139700012
1,V011310002S75120816420013
1,V015730103M68120451460012
1,V010110002S12120759900113
1,V011830103M11120264720013
1,V017010002S98120737930012
1,V011510002S59120878240012
1,V018210002S50120766100012
1,V016930103M99120969670011
1,V016210829M36261329070013
1,V018920003S32230621470012
1,V018330103M11120819820011
1,V016810000S50100774930013
1,V017340004S70440321770012
1,V019810002S71121305560011
1,V017630103M68120270750013
1,V012630000S13300945820011
1,V011450001S05516111340011
1,V016040662M33530385230013
1,V016430103M11120849620012
1,V016730009S14390823520012
1,V015810002S75120045020012
1,V018810002S18120102630013
1,V018830103M68120879860012
1,V011810002S18120596530011
1,V017510002S59120006140012
1,V014430625M30340635500011
1,V018010002S17120189820011
1,V014430103M68120467660012
1,V011410002S58120683830011
1,V013230103M99120527590011
1,V018320004S01245321050012
1,V019700001S10011995770011
1,V018110002S17120395130013
1,V013410002S75120708420013
1,V011310002S96120543720013
1,V010930103M99120107380011
1,V019630103M11120458020011
1,V012130103M11120458310013
1,V011210008S79180784550012
1,V019610002S30121058150011
1,V011010009S34190293510012
1,V010820001S76210863920011
1,V019330103M11120666200012
1,V012810002S90120999200012
1,V017110002S71121701660012
1,V010910002S12120352900011
1,V019430103M68120803630012
1,V010110002S17120801920112
1,V018910464M71250152830011
1,V018530103M99120858980012
1,V015630103M68120530560011
1,V010330103M68120410050011
1,V016930103M11120755130013
1,V012010464M71250306910011
1,V019720004S50240897410012
1,V016800004S50040512200011
1,V013710008S37181144480013
1,V018630103M99120334470013
1,V013330103M11120338410011
1,V016330001S55310738120013
1,V018710002S13120834410012
1,V016500006S37060210810013
1,V010910002S17120458130013
1,V018030103M68120980750012
1,V018210002S33120463510011
1,V017810000S10100527500011
1,V016330103M11120110620011
1,V014210006S91160442540011
1,V015030103M68120574050013
1,V013000006S37060796710013
1,V016420000S19200904240011
1,V015030103M68120545960012
1,V018440907M10110756200012
1,V011320001S72212088490012
1,V012330103M68120586560013
1,V011630081M73060087140012
1,V019110002S30121144550011
1,V015410002S51121631460012
1,V015530103M11120393130011
1,V011810002S59120327440012
1,V010430005S34350646770013
1,V018130009S75390899930012
1,V013920004S34240079140013
1,V015930987M30100898410013
1,V014030103M11120237620012
1,V016840005S30450017200011
1,V017230103M99120862480011
1,V019400002S02020332300012
1,V013540004S10440160400012
1,V012630081M73060786350012
1,V011230103M11120095520013
1,V018440002S18420674840012
1,V012910002S50121016750011
1,V012830103M99120643970012
1,V016100005S91051604370012
1,V015220003S50230809220013
1,V013330103M68120566660012
1,V016710002S72120226010012
1,V018030103M99120256170013
1,V015900009S30090809920011
1,V012130103M68120327430011
1,V014110002S59120959340013
1,V013310002S12120065800011
1,V014930103M99120637770013
1,V011830002S70320332570012
1,V017730103M68120199740013
1,V013510829M36261774290012
1,V016510464M71330661620011
1,V016840907M97511762040011
1,V019940907M10110674830011
1,V011830625M32340827130013
1,V015830103M11120328710013
1,V012830103M68120678340011
1,V011530103M11120361020013
1,V014530103M99120713180012
1,V017250000S70500115310012
1,V012210464M12250969050012
1,V013710002S71121108560012
1,V011630103M68120969140012
1,V017430103M68120801640011
1,V011440002S72420611220013
1,V010710464M71250801830012
1,V019810002S90121940060011
1,V018230103M11120829820012
1,V013230103M11120500320011
1,V011820006S57260870420013
1,V012130009S16390925840011
1,V014600009S30090291630013
1,V011830103M11120353810012
1,V013530103M11120797520013
1,V017440861M31060620740011
1,V016040001S15410302070013
1,V019710002S16120543620012
1,V012210002S90120619300011
1,V016530103M11120657820011
1,V016230002S01325624790011
1,V015210062M32132460290013
1,V017010002S10121988840011
1,V015230001S31310036200012
1,V015410002S10120444000013
1,V019830103M99120225470012
1,V017410002S90120314300012
1,V015310464M51330740020012
1,V010930103M11120725500011
1,V014110002S72121922170013
1,V011710002S17120889130012
1,V013920009S56291215850013
1,V011030987M33340133020012
1,V017730003S11330798320012
1,V014410002S51121559460012
1,V019040009S11490031700012
1,V012610002S10121204940011
1,V016830103M99120777880011
1,V018450006S52560669340011
1,V010230103M11120373600011
1,V017730103M11120935220013
1,V010110002S11121589060111
1,V016030103M99120338790013
1,V015930103M11120935030012
1,V013810002S17120771230012
1,V017650006S73560027560012
1,V010730103M68120953760013
1,V013830103M68120734960012
1,V017340907M33240681730011
1,V012600009S30090209630012
1,V011010002S72121561070011
1,V015610002S51121612460011
1,V018230103M99120580780011
1,V012830007S18370085530013
1,V012810002S12120193800013
1,V016610002S51121603460011
1,V013820000S37201717670011
1,V017230103M68120090640011
1,V018420008S57280552350012
1,V013830987M70340553410012
1,V013500005S52051987670011
1,V019510002S17120187130012
1,V019630103M11120126300013
1,V010510002S10120219000013
1,V014930103M68120837750013
1,V018310109M58480916300011
1,V017110002S12120877800013
1,V016510002S30121562350013
1,V014210002S35120046810011
1,V013020001S55210856810011
1,V017430103M11120678810013
1,V019000009S90090654760011
1,V013250006S31560741710012
1,V014330103M99120440490013
1,V018930103M68120626240012
1,V018510002S30121783550011
1,V012630068M31040449830011
1,V014740907M95510885810013
1,V014220007S73271041870012
1,V017230103M11120683300012
1,V019820008S94280383330012
1,V015730103M11120307820012
1,V014430103M99120358580012
1,V014610002S13120960410012
1,V018110002S75120495120013
1,V012430000S99300534970011
1,V011810002S16120506620011
1,V016510002S90121096950012
1,V019830103M68120527250013
1,V013910002S17120772130012
1,V017200008S14080984350012
1,V013410002S16120947620011
1,V015510009S96191177580011
1,V019830103M68120971850013
1,V011340662M33530214940012
1,V017830103M99120509880013
1,V012810002S75120448320013
1,V010120002S15220204040011
1,V017410002S30121825150013
1,V014130103M68120635860011
1,V013810002S19120853040012
1,V011310002S59120310240011
1,V018910002S59120263540012
1,V019430103M11120306300013
1,V013740005S77450162470012
1,V010110005S30150594640111
1,V011120000S19200883720011
1,V016810002S50121738750013
1,V017930103M99120850780011
1,V014730103M99120896780012
1,V010410002S17120199920013
1,V012930103M11120638400013
1,V018110002S51121882560012
1,V017910002S31121506260011
1,V016510002S91121908760013
1,V010010002S75120637220112
1,V010810002S13120727310012
1,V011410002S30121889050013
1,V012420426M10482702650012
1,V011310002S59120047440011
1,V016620007S90271579160011
